sed-4.8.tar.xz,https://ftp.gnu.org/gnu/sed/sed-4.8.tar.xz,6d906edfdb3202304059233f51f9a71d
shadow-4.12.2.tar.xz,https://github.com/shadow-maint/shadow/releases/download/4.12.2/shadow-4.12.2.tar.xz,52637cb34c357acf85c617cf95da34a6
sysklogd-1.5.1.tar.gz,https://www.infodrom.org/projects/sysklogd/download/sysklogd-1.5.1.tar.gz,c70599ab0d037fde724f7210c2c8d7f8
sysvinit-3.04.tar.xz,https://download.savannah.gnu.org/releases/sysvinit/sysvinit-3.04.tar.xz,9a00e5f15dd2f038f10feee50677ebff
tar-1.34.tar.xz,https://ftp.gnu.org/gnu/tar/tar-1.34.tar.xz,9a08d29a9ac4727130b5708347c0f5cf
tcl8.6.12-src.tar.gz,https://downloads.sourceforge.net/tcl/tcl8.6.12-src.tar.gz,87ea890821d2221f2ab5157bc5eb885f
tcl8.6.12-html.tar.gz,https://downloads.sourceforge.net/tcl/tcl8.6.12-html.tar.gz,a0d1a5b60bbb68f2f0bd3066a19c527a
texinfo-6.8.tar.xz,https://ftp.gnu.org/gnu/texinfo/texinfo-6.8.tar.xz,a91b404e30561a5df803e6eb3a53be71
tzdata2022c.tar.gz,https://www.iana.org/time-zones/repository/releases/tzdata2022c.tar.gz,4e3b2369b68e713ba5d3f7456f20bfdb
udev-lfs-20171102.tar.xz,https://anduin.linuxfromscratch.org/LFS/udev-lfs-20171102.tar.xz,27cd82f9a61422e186b9d6759ddf1634
util-linux-2.38.1.tar.xz,https://www.kernel.org/pub/linux/utils/util-linux/v2.38/util-linux-2.38.1.tar.xz,cd11456f4ddd31f7fbfdd9488c0c0d02
vim-9.0.0228.tar.gz,https://anduin.linuxfromscratch.org/LFS/vim-9.0.0228.tar.gz,bc7e0a4829d94bb4c03a7a6b4ad6a8cf
wheel-0.37.1.tar.gz,https://anduin.linuxfromscratch.org/LFS/wheel-0.37.1.tar.gz,f490f1399e5903706cb1d4fbed9ecb28
XML-Parser-2.46.tar.gz,https://cpan.metacpan.org/authors/id/T/TO/TODDR/XML-Parser-2.46.tar.gz,80bb18a8e6240fcf7ec2f7b57601c170
xz-5.2.6.tar.xz,https://tukaani.org/xz/xz-5.2.6.tar.xz,d9cd5698e1ec06cf638c0d2d645e8175
zlib-1.2.12.tar.xz,https://zlib.net/zlib-1.2.12.tar.xz,28687d676c04e7103bb6ff2b9694c471
zstd-1.5.2.tar.gz,https://github.com/facebook/zstd/releases/download/v1.5.2/zstd-1.5.2.tar.gz,072b10f71f5820c24761a65f31f43e73
bzip2-1.0.8-install_docs-1.patch,https://www.linuxfromscratch.org/patches/lfs/11.2/bzip2-1.0.8-install_docs-1.patch,6a5ac7e89b791aae556de0f745916f7f
coreutils-9.1-i18n-1.patch,https://www.linuxfromscratch.org/patches/lfs/11.2/coreutils-9.1-i18n-1.patch,c1ac7edf095027460716577633da9fc5
glibc-2.36-fhs-1.patch,https://www.linuxfromscratch.org/patches/lfs/11.2/glibc-2.36-fhs-1.patch,9a5997c3452909b1769918c759eff8a2
kbd-2.5.1-backspace-1.patch,https://www.linuxfromscratch.org/patches/lfs/11.2/kbd-2.5.1-backspace-1.patch,f75cca16a38da6caa7d52151f7136895
sysvinit-3.04-consolidated-1.patch,https://www.linuxfromscratch.org/patches/lfs/11.2/sysvinit-3.04-consolidated-1.patch,4900322141d493e74020c9cf437b2cdc
zstd-1.5.2-upstream_fixes-1.patch,https://www.linuxfromscratch.org/patches/lfs/11.2/zstd-1.5.2-upstream_fixes-1.patch,a7e576e3f87415fdf388392b257cdcf3
